,temperature,humidity,noise_level,wifiAccessPoints,lat,lng,accuracy,time,PDSB-ADMIN_max_signalStrength,PDSB-MEDIA_max_signalStrength,PDSB-WiFi_max_signalStrength,PDSB-GUEST_max_signalStrength,PDSB-ADMIN_mean_signalStrength,PDSB-MEDIA_mean_signalStrength,PDSB-WiFi_mean_signalStrength,PDSB-GUEST_mean_signalStrength,PDSB-ADMIN_count_mac,PDSB-MEDIA_count_mac,PDSB-WiFi_count_mac,PDSB-GUEST_count_mac,cell_id
92,19,17,668,"[{'macAddress': '20:3A:07:6F:42:14', 'ssid': 'PDSB-MEDIA', 'signalStrength': -71}, {'macAddress': '20:3A:07:48:19:A0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -83}, {'macAddress': '20:3A:07:48:1B:40', 'ssid': 'PDSB-ADMIN', 'signalStrength': -83}, {'macAddress': '20:3A:07:48:1B:44', 'ssid': 'PDSB-MEDIA', 'signalStrength': -82}, {'macAddress': '20:3A:07:48:1B:45', 'ssid': 'PDSB-GUEST', 'signalStrength': -85}, {'macAddress': '20:3A:07:48:19:A1', 'ssid': 'PDSB-WiFi', 'signalStrength': -81}, {'macAddress': '20:3A:07:48:1B:41', 'ssid': 'PDSB-WiFi', 'signalStrength': -86}, {'macAddress': '20:3A:07:48:19:A4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -80}, {'macAddress': '20:3A:07:6F:42:10', 'ssid': 'PDSB-ADMIN', 'signalStrength': -76}, {'macAddress': '20:3A:07:6F:42:11', 'ssid': 'PDSB-WiFi', 'signalStrength': -69}, {'macAddress': '20:3A:07:6F:42:15', 'ssid': 'PDSB-GUEST', 'signalStrength': -73}, {'macAddress': '20:3A:07:48:18:D4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -86}, {'macAddress': '20:3A:07:48:18:D1', 'ssid': 'PDSB-WiFi', 'signalStrength': -85}, {'macAddress': '20:3A:07:48:18:D5', 'ssid': 'PDSB-GUEST', 'signalStrength': -87}, {'macAddress': '88:75:56:87:69:80', 'ssid': 'PDSB-ADMIN', 'signalStrength': -56}, {'macAddress': '88:75:56:87:69:84', 'ssid': 'PDSB-MEDIA', 'signalStrength': -56}, {'macAddress': '88:75:56:87:69:81', 'ssid': 'PDSB-WiFi', 'signalStrength': -56}, {'macAddress': '88:75:56:87:69:85', 'ssid': 'PDSB-GUEST', 'signalStrength': -55}, {'macAddress': '20:3A:07:48:18:25', 'ssid': 'PDSB-GUEST', 'signalStrength': -90}, {'macAddress': '20:3A:07:48:18:D0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -91}]",43.5388576,-79.6669497,20,"1/20/2020, 11:14:57 AM",-56.0,-56.0,-56.0,-55.0,-77.8,-75.0,-75.4,-78.0,5.0,5.0,5.0,5.0,"(33, 6)"
93,19,17,669,"[{'macAddress': '20:3A:07:48:1B:40', 'ssid': 'PDSB-ADMIN', 'signalStrength': -65}, {'macAddress': '20:3A:07:48:1B:44', 'ssid': 'PDSB-MEDIA', 'signalStrength': -64}, {'macAddress': '20:3A:07:48:18:D4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -93}, {'macAddress': '20:3A:07:6F:42:15', 'ssid': 'PDSB-GUEST', 'signalStrength': -67}, {'macAddress': '20:3A:07:6F:42:11', 'ssid': 'PDSB-WiFi', 'signalStrength': -66}, {'macAddress': '20:3A:07:48:18:D0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -83}, {'macAddress': '20:3A:07:6F:42:10', 'ssid': 'PDSB-ADMIN', 'signalStrength': -68}, {'macAddress': '20:3A:07:6F:14:05', 'ssid': 'PDSB-GUEST', 'signalStrength': -85}, {'macAddress': '88:75:56:C6:3C:C1', 'ssid': 'PDSB-WiFi', 'signalStrength': -88}, {'macAddress': '20:3A:07:6F:42:14', 'ssid': 'PDSB-MEDIA', 'signalStrength': -68}, {'macAddress': '20:3A:07:48:18:D1', 'ssid': 'PDSB-WiFi', 'signalStrength': -82}, {'macAddress': '20:3A:07:48:18:D5', 'ssid': 'PDSB-GUEST', 'signalStrength': -83}, {'macAddress': '20:3A:07:6F:14:00', 'ssid': 'PDSB-ADMIN', 'signalStrength': -85}, {'macAddress': '60:E3:AC:F5:D0:90', 'ssid': 'LG Stylo 2 Plus_9586', 'signalStrength': -69}, {'macAddress': '88:75:56:87:69:80', 'ssid': 'PDSB-ADMIN', 'signalStrength': -72}, {'macAddress': '88:75:56:87:69:84', 'ssid': 'PDSB-MEDIA', 'signalStrength': -73}, {'macAddress': '88:75:56:87:69:81', 'ssid': 'PDSB-WiFi', 'signalStrength': -73}, {'macAddress': '88:75:56:87:69:85', 'ssid': 'PDSB-GUEST', 'signalStrength': -72}, {'macAddress': '20:3A:07:48:18:21', 'ssid': 'PDSB-WiFi', 'signalStrength': -84}, {'macAddress': '20:3A:07:48:18:20', 'ssid': 'PDSB-ADMIN', 'signalStrength': -86}, {'macAddress': '20:3A:07:48:18:24', 'ssid': 'PDSB-MEDIA', 'signalStrength': -87}, {'macAddress': '20:3A:07:6F:14:01', 'ssid': 'PDSB-WiFi', 'signalStrength': -84}]",43.5388122,-79.6669234,20,"1/20/2020, 11:15:22 AM",-65.0,-64.0,-66.0,-67.0,-76.5,-77.0,-79.5,-76.75,6.0,5.0,6.0,4.0,"(33, 5)"
94,19,17,667,"[{'macAddress': '20:3A:07:48:1B:40', 'ssid': 'PDSB-ADMIN', 'signalStrength': -70}, {'macAddress': '20:3A:07:48:1B:44', 'ssid': 'PDSB-MEDIA', 'signalStrength': -70}, {'macAddress': '20:3A:07:48:1B:41', 'ssid': 'PDSB-WiFi', 'signalStrength': -70}, {'macAddress': '20:3A:07:48:1B:45', 'ssid': 'PDSB-GUEST', 'signalStrength': -69}, {'macAddress': '20:3A:07:6F:3B:45', 'ssid': 'PDSB-GUEST', 'signalStrength': -88}, {'macAddress': '20:3A:07:6F:42:15', 'ssid': 'PDSB-GUEST', 'signalStrength': -67}, {'macAddress': '20:3A:07:6F:14:05', 'ssid': 'PDSB-GUEST', 'signalStrength': -86}, {'macAddress': '20:3A:07:6F:14:00', 'ssid': 'PDSB-ADMIN', 'signalStrength': -84}, {'macAddress': '20:3A:07:6F:42:10', 'ssid': 'PDSB-ADMIN', 'signalStrength': -73}, {'macAddress': '20:3A:07:6F:42:11', 'ssid': 'PDSB-WiFi', 'signalStrength': -65}, {'macAddress': '20:3A:07:48:18:D0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -89}, {'macAddress': '20:3A:07:6F:42:14', 'ssid': 'PDSB-MEDIA', 'signalStrength': -66}, {'macAddress': '20:3A:07:6F:14:01', 'ssid': 'PDSB-WiFi', 'signalStrength': -85}, {'macAddress': '20:3A:07:6F:14:04', 'ssid': 'PDSB-MEDIA', 'signalStrength': -86}, {'macAddress': '20:3A:07:48:18:D5', 'ssid': 'PDSB-GUEST', 'signalStrength': -85}, {'macAddress': '88:75:56:87:69:85', 'ssid': 'PDSB-GUEST', 'signalStrength': -67}, {'macAddress': '88:75:56:87:69:80', 'ssid': 'PDSB-ADMIN', 'signalStrength': -68}, {'macAddress': '88:75:56:87:69:84', 'ssid': 'PDSB-MEDIA', 'signalStrength': -67}, {'macAddress': '88:75:56:87:69:81', 'ssid': 'PDSB-WiFi', 'signalStrength': -68}, {'macAddress': '20:3A:07:48:14:54', 'ssid': 'PDSB-MEDIA', 'signalStrength': -88}, {'macAddress': '20:3A:07:48:14:51', 'ssid': 'PDSB-WiFi', 'signalStrength': -90}, {'macAddress': '20:3A:07:48:18:25', 'ssid': 'PDSB-GUEST', 'signalStrength': -86}, {'macAddress': '20:3A:07:48:18:D4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -82}]",43.5388286,-79.6669547,20,"1/20/2020, 11:15:47 AM",-68.0,-66.0,-65.0,-67.0,-76.8,-76.5,-75.6,-78.28571428571429,5.0,6.0,5.0,7.0,"(33, 5)"
95,19,17,664,"[{'macAddress': '20:3A:07:6F:3B:40', 'ssid': 'PDSB-ADMIN', 'signalStrength': -74}, {'macAddress': '20:3A:07:6F:3B:44', 'ssid': 'PDSB-MEDIA', 'signalStrength': -75}, {'macAddress': '20:3A:07:6F:3B:41', 'ssid': 'PDSB-WiFi', 'signalStrength': -75}, {'macAddress': '20:3A:07:48:1B:45', 'ssid': 'PDSB-GUEST', 'signalStrength': -80}, {'macAddress': '20:3A:07:6F:3B:45', 'ssid': 'PDSB-GUEST', 'signalStrength': -73}, {'macAddress': '20:3A:07:48:1B:44', 'ssid': 'PDSB-MEDIA', 'signalStrength': -80}, {'macAddress': '20:3A:07:48:1B:41', 'ssid': 'PDSB-WiFi', 'signalStrength': -82}, {'macAddress': '20:3A:07:6F:42:15', 'ssid': 'PDSB-GUEST', 'signalStrength': -59}, {'macAddress': '20:3A:07:48:18:D5', 'ssid': 'PDSB-GUEST', 'signalStrength': -80}, {'macAddress': '88:75:56:C6:3C:C4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -90}, {'macAddress': '20:3A:07:6F:42:11', 'ssid': 'PDSB-WiFi', 'signalStrength': -65}, {'macAddress': '20:3A:07:6F:42:10', 'ssid': 'PDSB-ADMIN', 'signalStrength': -58}, {'macAddress': '20:3A:07:48:18:D1', 'ssid': 'PDSB-WiFi', 'signalStrength': -73}, {'macAddress': '20:3A:07:48:18:D0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -72}, {'macAddress': '20:3A:07:48:18:D4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -73}, {'macAddress': '88:75:56:C6:3C:C0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -86}, {'macAddress': '88:75:56:87:69:80', 'ssid': 'PDSB-ADMIN', 'signalStrength': -73}, {'macAddress': '88:75:56:87:69:84', 'ssid': 'PDSB-MEDIA', 'signalStrength': -73}, {'macAddress': '88:75:56:87:69:81', 'ssid': 'PDSB-WiFi', 'signalStrength': -72}, {'macAddress': '88:75:56:87:69:85', 'ssid': 'PDSB-GUEST', 'signalStrength': -72}, {'macAddress': '20:3A:07:48:18:24', 'ssid': 'PDSB-MEDIA', 'signalStrength': -86}, {'macAddress': '20:3A:07:48:18:21', 'ssid': 'PDSB-WiFi', 'signalStrength': -83}, {'macAddress': '20:3A:07:48:14:55', 'ssid': 'PDSB-GUEST', 'signalStrength': -85}, {'macAddress': '20:3A:07:48:18:25', 'ssid': 'PDSB-GUEST', 'signalStrength': -85}, {'macAddress': '20:3A:07:48:14:50', 'ssid': 'PDSB-ADMIN', 'signalStrength': -85}, {'macAddress': '20:3A:07:48:14:54', 'ssid': 'PDSB-MEDIA', 'signalStrength': -86}, {'macAddress': '20:3A:07:6F:42:14', 'ssid': 'PDSB-MEDIA', 'signalStrength': -61}, {'macAddress': '88:75:56:C6:3C:C1', 'ssid': 'PDSB-WiFi', 'signalStrength': -84}]",43.5388286,-79.6669547,20,"1/20/2020, 11:16:21 AM",-58.0,-61.0,-65.0,-59.0,-74.66666666666667,-78.0,-76.28571428571429,-76.28571428571429,6.0,8.0,7.0,7.0,"(33, 5)"
96,19,17,667,"[{'macAddress': '88:75:56:AF:20:10', 'ssid': 'PDSB-ADMIN', 'signalStrength': -56}, {'macAddress': '88:75:56:AF:20:14', 'ssid': 'PDSB-MEDIA', 'signalStrength': -56}, {'macAddress': '88:75:56:AF:20:11', 'ssid': 'PDSB-WiFi', 'signalStrength': -57}, {'macAddress': '88:75:56:AF:20:15', 'ssid': 'PDSB-GUEST', 'signalStrength': -57}, {'macAddress': '20:3A:07:48:1A:01', 'ssid': 'PDSB-WiFi', 'signalStrength': -62}, {'macAddress': '20:3A:07:48:1A:05', 'ssid': 'PDSB-GUEST', 'signalStrength': -57}, {'macAddress': '20:3A:07:48:1A:00', 'ssid': 'PDSB-ADMIN', 'signalStrength': -60}, {'macAddress': '20:3A:07:48:1A:04', 'ssid': 'PDSB-MEDIA', 'signalStrength': -59}, {'macAddress': '20:3A:07:48:18:20', 'ssid': 'PDSB-ADMIN', 'signalStrength': -84}, {'macAddress': '20:3A:07:48:18:24', 'ssid': 'PDSB-MEDIA', 'signalStrength': -84}, {'macAddress': '20:3A:07:48:18:21', 'ssid': 'PDSB-WiFi', 'signalStrength': -85}, {'macAddress': '20:3A:07:48:18:25', 'ssid': 'PDSB-GUEST', 'signalStrength': -85}]",43.5388,-79.6665532,20,"1/20/2020, 11:16:51 AM",-56.0,-56.0,-57.0,-57.0,-66.66666666666667,-66.33333333333333,-68.0,-66.33333333333333,3.0,3.0,3.0,3.0,"(39, 5)"
97,19,17,668,"[{'macAddress': '88:75:56:AF:20:10', 'ssid': 'PDSB-ADMIN', 'signalStrength': -67}, {'macAddress': '88:75:56:AF:20:14', 'ssid': 'PDSB-MEDIA', 'signalStrength': -67}, {'macAddress': '88:75:56:AF:20:11', 'ssid': 'PDSB-WiFi', 'signalStrength': -68}, {'macAddress': '88:75:56:AF:20:15', 'ssid': 'PDSB-GUEST', 'signalStrength': -67}, {'macAddress': '88:75:56:57:0C:91', 'ssid': 'PDSB-WiFi', 'signalStrength': -85}, {'macAddress': '88:75:56:57:0C:95', 'ssid': 'PDSB-GUEST', 'signalStrength': -84}, {'macAddress': '20:3A:07:48:1A:04', 'ssid': 'PDSB-MEDIA', 'signalStrength': -63}, {'macAddress': '20:3A:07:48:1A:05', 'ssid': 'PDSB-GUEST', 'signalStrength': -64}, {'macAddress': '20:3A:07:48:1A:01', 'ssid': 'PDSB-WiFi', 'signalStrength': -64}, {'macAddress': '20:3A:07:48:1A:00', 'ssid': 'PDSB-ADMIN', 'signalStrength': -61}, {'macAddress': '20:3A:07:48:18:25', 'ssid': 'PDSB-GUEST', 'signalStrength': -84}, {'macAddress': '20:3A:07:48:18:20', 'ssid': 'PDSB-ADMIN', 'signalStrength': -86}]",43.5387782,-79.6665151,27,"1/20/2020, 11:17:01 AM",-61.0,-63.0,-64.0,-64.0,-71.33333333333333,-65.0,-72.33333333333333,-74.75,3.0,2.0,3.0,4.0,"(40, 4)"
98,20,17,665,"[{'macAddress': '88:75:56:AF:20:14', 'ssid': 'PDSB-MEDIA', 'signalStrength': -68}, {'macAddress': '88:75:56:AF:20:10', 'ssid': 'PDSB-ADMIN', 'signalStrength': -67}, {'macAddress': '88:75:56:AF:20:11', 'ssid': 'PDSB-WiFi', 'signalStrength': -63}, {'macAddress': '88:75:56:AF:20:15', 'ssid': 'PDSB-GUEST', 'signalStrength': -64}, {'macAddress': '20:3A:07:48:1A:01', 'ssid': 'PDSB-WiFi', 'signalStrength': -67}, {'macAddress': '20:3A:07:48:1A:00', 'ssid': 'PDSB-ADMIN', 'signalStrength': -66}, {'macAddress': '20:3A:07:48:1A:05', 'ssid': 'PDSB-GUEST', 'signalStrength': -63}, {'macAddress': '20:3A:07:48:1A:04', 'ssid': 'PDSB-MEDIA', 'signalStrength': -63}]",43.538785,-79.6665002,20,"1/20/2020, 11:17:14 AM",-66.0,-63.0,-63.0,-63.0,-66.5,-65.5,-65.0,-63.5,2.0,2.0,2.0,2.0,"(40, 4)"
99,20,18,669,"[{'macAddress': '88:75:56:AF:20:10', 'ssid': 'PDSB-ADMIN', 'signalStrength': -65}, {'macAddress': '88:75:56:AF:20:14', 'ssid': 'PDSB-MEDIA', 'signalStrength': -65}, {'macAddress': '88:75:56:AF:20:11', 'ssid': 'PDSB-WiFi', 'signalStrength': -65}, {'macAddress': '88:75:56:AF:20:15', 'ssid': 'PDSB-GUEST', 'signalStrength': -66}, {'macAddress': '20:3A:07:48:1A:00', 'ssid': 'PDSB-ADMIN', 'signalStrength': -59}, {'macAddress': '20:3A:07:48:1A:01', 'ssid': 'PDSB-WiFi', 'signalStrength': -58}, {'macAddress': '20:3A:07:48:1A:04', 'ssid': 'PDSB-MEDIA', 'signalStrength': -60}, {'macAddress': '20:3A:07:48:1A:05', 'ssid': 'PDSB-GUEST', 'signalStrength': -60}]",43.53879370000001,-79.66650990000001,20,"1/20/2020, 11:17:25 AM",-59.0,-60.0,-58.0,-60.0,-62.0,-62.5,-61.5,-63.0,2.0,2.0,2.0,2.0,"(40, 4)"
100,22,17,671,"[{'macAddress': '88:75:56:C6:3C:C5', 'ssid': 'PDSB-GUEST', 'signalStrength': -67}, {'macAddress': '88:75:56:C6:3C:C4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -71}, {'macAddress': '88:75:56:C6:3C:C0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -72}, {'macAddress': 'A4:18:75:59:6E:01', 'ssid': 'PDSB-WiFi', 'signalStrength': -86}, {'macAddress': '88:75:56:C6:3C:C1', 'ssid': 'PDSB-WiFi', 'signalStrength': -71}, {'macAddress': 'A4:18:75:59:6E:05', 'ssid': 'PDSB-GUEST', 'signalStrength': -86}, {'macAddress': 'A4:18:75:59:6E:04', 'ssid': 'PDSB-MEDIA', 'signalStrength': -85}]",43.5390147,-79.6671099,20,"1/20/2020, 2:21:41 PM",-72.0,-71.0,-71.0,-67.0,-72.0,-78.0,-78.5,-76.5,1.0,2.0,2.0,2.0,"(30, 9)"
101,20,19,672,"[{'macAddress': '20:3A:07:6F:3B:45', 'ssid': 'PDSB-GUEST', 'signalStrength': -86}, {'macAddress': '20:3A:07:6F:3B:44', 'ssid': 'PDSB-MEDIA', 'signalStrength': -85}, {'macAddress': '20:3A:07:6F:3B:41', 'ssid': 'PDSB-WiFi', 'signalStrength': -84}, {'macAddress': '88:75:56:C6:3C:C0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -67}, {'macAddress': '88:75:56:C6:3C:C4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -66}, {'macAddress': '88:75:56:C6:3C:C1', 'ssid': 'PDSB-WiFi', 'signalStrength': -66}, {'macAddress': 'F8:C2:88:D2:9E:61', 'ssid': 'PDSB-WiFi', 'signalStrength': -87}, {'macAddress': 'F8:C2:88:D2:9E:60', 'ssid': 'PDSB-ADMIN', 'signalStrength': -87}, {'macAddress': '88:75:56:C6:3C:C5', 'ssid': 'PDSB-GUEST', 'signalStrength': -69}, {'macAddress': 'F8:C2:88:D2:9E:65', 'ssid': 'PDSB-GUEST', 'signalStrength': -87}]",43.5390253,-79.6670344,20,"1/20/2020, 2:21:46 PM",-67.0,-66.0,-66.0,-69.0,-77.0,-75.5,-79.0,-80.66666666666667,2.0,2.0,3.0,3.0,"(31, 9)"
102,20,18,670,"[{'macAddress': '20:3A:07:6F:3B:41', 'ssid': 'PDSB-WiFi', 'signalStrength': -88}, {'macAddress': '88:75:56:C6:3C:C1', 'ssid': 'PDSB-WiFi', 'signalStrength': -72}, {'macAddress': '88:75:56:C6:3C:C5', 'ssid': 'PDSB-GUEST', 'signalStrength': -74}, {'macAddress': '88:75:56:C6:3C:C0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -74}, {'macAddress': '88:75:56:C6:3C:C4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -71}]",43.539004399999996,-79.6670188,20,"1/20/2020, 2:21:55 PM",-74.0,-71.0,-72.0,-74.0,-74.0,-71.0,-80.0,-74.0,1.0,1.0,2.0,1.0,"(32, 9)"
103,20,18,671,"[{'macAddress': '88:75:56:C6:3C:C5', 'ssid': 'PDSB-GUEST', 'signalStrength': -68}, {'macAddress': '20:3A:07:6F:3B:40', 'ssid': 'PDSB-ADMIN', 'signalStrength': -87}, {'macAddress': '20:3A:07:6F:3B:44', 'ssid': 'PDSB-MEDIA', 'signalStrength': -87}, {'macAddress': '20:3A:07:6F:3B:45', 'ssid': 'PDSB-GUEST', 'signalStrength': -86}, {'macAddress': 'A4:18:75:59:6E:01', 'ssid': 'PDSB-WiFi', 'signalStrength': -86}, {'macAddress': '88:75:56:C6:3C:C0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -71}, {'macAddress': 'F8:C2:88:D2:9E:65', 'ssid': 'PDSB-GUEST', 'signalStrength': -87}, {'macAddress': '88:75:56:C6:3C:C4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -69}, {'macAddress': '88:75:56:C6:3C:C1', 'ssid': 'PDSB-WiFi', 'signalStrength': -70}, {'macAddress': 'F8:C2:88:D2:9E:64', 'ssid': 'PDSB-MEDIA', 'signalStrength': -86}, {'macAddress': 'A4:18:75:59:6E:05', 'ssid': 'PDSB-GUEST', 'signalStrength': -87}, {'macAddress': 'F8:C2:88:D2:9E:61', 'ssid': 'PDSB-WiFi', 'signalStrength': -87}, {'macAddress': 'A4:18:75:59:6E:04', 'ssid': 'PDSB-MEDIA', 'signalStrength': -85}, {'macAddress': 'A4:18:75:59:6E:00', 'ssid': 'PDSB-ADMIN', 'signalStrength': -88}]",43.539004600000005,-79.6670699,20,"1/20/2020, 2:22:03 PM",-71.0,-69.0,-70.0,-68.0,-82.0,-81.75,-81.0,-82.0,3.0,4.0,3.0,4.0,"(31, 9)"
104,20,18,670,"[{'macAddress': '88:75:56:C6:3C:C5', 'ssid': 'PDSB-GUEST', 'signalStrength': -74}, {'macAddress': 'A4:18:75:59:6E:01', 'ssid': 'PDSB-WiFi', 'signalStrength': -84}, {'macAddress': '88:75:56:C6:3C:C4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -70}, {'macAddress': '88:75:56:C6:3C:C0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -70}, {'macAddress': '88:75:56:C6:3C:C1', 'ssid': 'PDSB-WiFi', 'signalStrength': -69}, {'macAddress': 'A4:18:75:59:6E:04', 'ssid': 'PDSB-MEDIA', 'signalStrength': -87}, {'macAddress': 'A4:18:75:59:6E:05', 'ssid': 'PDSB-GUEST', 'signalStrength': -86}]",43.539016600000004,-79.6670936,20,"1/20/2020, 2:22:12 PM",-70.0,-70.0,-69.0,-74.0,-70.0,-78.5,-76.5,-80.0,1.0,2.0,2.0,2.0,"(30, 9)"
105,20,17,673,"[{'macAddress': '88:75:56:C6:45:50', 'ssid': 'PDSB-ADMIN', 'signalStrength': -74}, {'macAddress': '88:75:56:C6:45:54', 'ssid': 'PDSB-MEDIA', 'signalStrength': -74}, {'macAddress': '88:75:56:C6:45:51', 'ssid': 'PDSB-WiFi', 'signalStrength': -74}, {'macAddress': '88:75:56:C6:45:55', 'ssid': 'PDSB-GUEST', 'signalStrength': -73}, {'macAddress': '20:3A:07:6F:3D:85', 'ssid': 'PDSB-GUEST', 'signalStrength': -53}, {'macAddress': '20:3A:07:6F:3D:84', 'ssid': 'PDSB-MEDIA', 'signalStrength': -53}, {'macAddress': '20:3A:07:6F:3D:81', 'ssid': 'PDSB-WiFi', 'signalStrength': -53}, {'macAddress': '20:3A:07:6F:3D:80', 'ssid': 'PDSB-ADMIN', 'signalStrength': -55}]",43.5390171,-79.6657767,21,"1/20/2020, 2:34:49 PM",-55.0,-53.0,-53.0,-53.0,-64.5,-63.5,-63.5,-63.0,2.0,2.0,2.0,2.0,
106,20,18,674,"[{'macAddress': '88:75:56:C6:45:50', 'ssid': 'PDSB-ADMIN', 'signalStrength': -72}, {'macAddress': '88:75:56:C6:45:54', 'ssid': 'PDSB-MEDIA', 'signalStrength': -72}, {'macAddress': '88:75:56:C6:45:51', 'ssid': 'PDSB-WiFi', 'signalStrength': -72}, {'macAddress': '88:75:56:C6:45:55', 'ssid': 'PDSB-GUEST', 'signalStrength': -72}, {'macAddress': '20:3A:07:6F:3D:81', 'ssid': 'PDSB-WiFi', 'signalStrength': -59}, {'macAddress': '20:3A:07:6F:3D:80', 'ssid': 'PDSB-ADMIN', 'signalStrength': -58}, {'macAddress': '20:3A:07:6F:3D:84', 'ssid': 'PDSB-MEDIA', 'signalStrength': -58}, {'macAddress': '20:3A:07:6F:3D:85', 'ssid': 'PDSB-GUEST', 'signalStrength': -60}, {'macAddress': '88:75:56:87:6C:A0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -86}]",43.5390035,-79.6657537,23,"1/20/2020, 2:34:57 PM",-58.0,-58.0,-59.0,-60.0,-72.0,-65.0,-65.5,-66.0,3.0,2.0,2.0,2.0,
107,20,18,675,"[{'macAddress': '88:75:56:C6:45:50', 'ssid': 'PDSB-ADMIN', 'signalStrength': -64}, {'macAddress': '88:75:56:C6:45:54', 'ssid': 'PDSB-MEDIA', 'signalStrength': -64}, {'macAddress': '88:75:56:C6:45:51', 'ssid': 'PDSB-WiFi', 'signalStrength': -64}, {'macAddress': '88:75:56:C6:45:55', 'ssid': 'PDSB-GUEST', 'signalStrength': -64}, {'macAddress': '20:3A:07:6F:3D:80', 'ssid': 'PDSB-ADMIN', 'signalStrength': -70}, {'macAddress': '20:3A:07:6F:3D:81', 'ssid': 'PDSB-WiFi', 'signalStrength': -68}, {'macAddress': '20:3A:07:6F:3D:85', 'ssid': 'PDSB-GUEST', 'signalStrength': -66}, {'macAddress': '88:75:56:AF:BA:C0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -83}, {'macAddress': '88:75:56:AF:BA:C1', 'ssid': 'PDSB-WiFi', 'signalStrength': -84}, {'macAddress': '88:75:56:AF:BA:C5', 'ssid': 'PDSB-GUEST', 'signalStrength': -84}, {'macAddress': '88:75:56:87:6C:A4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -81}, {'macAddress': '88:75:56:87:6C:A1', 'ssid': 'PDSB-WiFi', 'signalStrength': -82}, {'macAddress': '20:3A:07:6F:3D:84', 'ssid': 'PDSB-MEDIA', 'signalStrength': -73}]",43.5390186,-79.66588879999999,20,"1/20/2020, 2:35:07 PM",-64.0,-64.0,-64.0,-64.0,-72.33333333333333,-72.66666666666667,-74.5,-71.33333333333333,3.0,3.0,4.0,3.0,"(50, 10)"
108,20,17,675,"[{'macAddress': '88:75:56:C6:45:50', 'ssid': 'PDSB-ADMIN', 'signalStrength': -51}, {'macAddress': '88:75:56:C6:45:54', 'ssid': 'PDSB-MEDIA', 'signalStrength': -49}, {'macAddress': '88:75:56:C6:45:51', 'ssid': 'PDSB-WiFi', 'signalStrength': -49}, {'macAddress': '88:75:56:C6:45:55', 'ssid': 'PDSB-GUEST', 'signalStrength': -48}, {'macAddress': '20:3A:07:6F:3D:80', 'ssid': 'PDSB-ADMIN', 'signalStrength': -85}, {'macAddress': '20:3A:07:6F:3D:84', 'ssid': 'PDSB-MEDIA', 'signalStrength': -84}, {'macAddress': '20:3A:07:6F:3D:81', 'ssid': 'PDSB-WiFi', 'signalStrength': -78}, {'macAddress': '20:3A:07:6F:3D:85', 'ssid': 'PDSB-GUEST', 'signalStrength': -83}, {'macAddress': '88:75:56:87:6C:A0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -66}, {'macAddress': '88:75:56:AF:BA:C0', 'ssid': 'PDSB-ADMIN', 'signalStrength': -74}, {'macAddress': '88:75:56:87:6C:A4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -67}, {'macAddress': '88:75:56:87:6C:A1', 'ssid': 'PDSB-WiFi', 'signalStrength': -65}, {'macAddress': '88:75:56:87:6C:A5', 'ssid': 'PDSB-GUEST', 'signalStrength': -68}, {'macAddress': '88:75:56:AF:BA:C4', 'ssid': 'PDSB-MEDIA', 'signalStrength': -74}, {'macAddress': '88:75:56:AF:BA:C1', 'ssid': 'PDSB-WiFi', 'signalStrength': -74}, {'macAddress': '88:75:56:AF:BA:C5', 'ssid': 'PDSB-GUEST', 'signalStrength': -74}]",43.5390207,-79.66596750000001,21,"1/20/2020, 2:35:15 PM",-51.0,-49.0,-49.0,-48.0,-69.0,-68.5,-66.5,-68.25,4.0,4.0,4.0,4.0,"(49, 10)"
